"id","from_book","from_chapter","from_verse","to_book","to_chapter_start","to_verse_start","to_chapter_end","to_verse_end","votes"
"215169","28","9","15","26","22","27","22","27","2"
"215170","28","9","15","24","3","8","3","8","2"
"215171","28","9","15","19","78","60","78","60","2"
"215172","28","9","15","28","9","3","9","3","2"
"215173","28","9","15","11","9","7","9","9","2"
"215174","28","9","15","36","3","3","3","3","4"
"215175","28","9","16","18","18","16","18","16","2"
"215176","28","9","16","26","24","21","24","21","4"
"215177","28","9","16","23","5","24","5","24","3"
"215178","28","9","16","23","40","24","40","24","2"
"215179","28","9","16","28","5","11","5","11","2"
"215180","28","9","16","39","4","1","4","1","2"
"215181","28","9","16","28","9","11","9","13","6"
"215182","28","9","16","28","8","7","8","7","2"
"215183","28","9","17","43","7","35","7","35","1"
"215184","28","9","17","19","81","11","81","13","2"
"215185","28","9","17","38","1","4","1","4","4"
"215186","28","9","17","43","20","28","20","28","1"
"215187","28","9","17","38","7","11","7","14","4"
"215188","28","9","17","24","26","4","26","6","3"
"215189","28","9","17","23","48","18","48","18","4"
"215190","28","9","17","59","1","1","1","1","1"
"215191","28","9","17","24","25","3","25","4","2"
"215192","28","9","17","30","8","2","8","2","1"
"215193","28","9","17","50","4","19","4","19","1"
"215194","28","9","17","16","5","19","5","19","2"
"215195","28","9","17","5","28","64","28","65","7"
"215196","28","9","17","12","17","14","17","20","2"
"215197","28","9","17","33","7","7","7","7","4"
"215198","28","9","17","20","29","1","29","1","2"
"215199","28","9","17","14","36","16","36","16","2"
"215200","28","9","17","30","9","9","9","9","3"
"215201","28","9","17","28","7","13","7","13","6"
"215202","28","9","17","24","35","15","35","17","3"
"215203","28","9","17","5","32","26","32","26","2"
"215204","28","9","17","19","31","14","31","14","2"
"215205","28","9","17","23","7","13","7","13","2"
"215206","28","9","17","28","4","10","4","10","3"
"215207","28","9","17","43","20","17","20","17","1"
"215208","28","9","17","11","14","15","14","16","2"
"215209","28","9","17","14","18","13","18","13","2"
"215210","28","9","17","44","3","23","3","23","4"
"215211","28","10","1","50","2","21","2","21","5"
"215212","28","10","1","28","13","2","13","2","2"
"215213","28","10","1","43","15","1","15","6","3"
"215214","28","10","1","26","15","1","15","5","3"
"215215","28","10","1","28","8","4","8","4","2"
"215216","28","10","1","24","2","28","2","28","4"
"215217","28","10","1","23","5","1","5","7","5"
"215218","28","10","1","28","12","8","12","8","2"
"215219","28","10","1","11","14","23","14","23","4"
"215220","28","10","1","28","13","6","13","6","2"
"215221","28","10","1","38","7","5","7","6","2"
"215222","28","10","1","3","26","1","26","1","5"
"215223","28","10","1","45","14","7","14","8","4"
"215224","28","10","1","28","8","11","8","11","7"
"215225","28","10","1","28","2","8","2","8","2"
"215226","28","10","1","34","2","2","2","2","2"
"215227","28","10","1","28","12","11","12","11","5"
"215228","28","10","1","47","5","16","5","16","2"
"215229","28","10","2","24","43","13","43","13","2"
"215230","28","10","2","28","10","5","10","8","2"
"215231","28","10","2","33","5","13","5","13","5"
"215232","28","10","2","62","2","15","2","15","1"
"215233","28","10","2","40","6","24","6","24","2"
"215234","28","10","2","23","44","18","44","18","2"
"215235","28","10","2","66","3","15","3","16","3"
"215236","28","10","2","53","2","11","2","12","1"
"215237","28","10","2","36","1","5","1","5","3"
"215238","28","10","2","28","8","5","8","6","2"
"215239","28","10","2","59","4","4","4","4","4"
"215240","28","10","2","38","13","2","13","2","2"
"215241","28","10","2","28","7","8","7","8","2"
"215242","28","10","2","9","5","4","5","4","2"
"215243","28","10","2","59","1","8","1","8","3"
"215244","28","10","2","28","13","16","13","16","2"
"215245","28","10","2","42","16","13","16","13","3"
"215246","28","10","2","11","18","21","18","21","6"
"215247","28","10","3","28","13","11","13","11","4"
"215248","28","10","3","28","10","15","10","15","5"
"215249","28","10","3","1","49","10","49","10","3"
"215250","28","10","3","28","11","5","11","5","1"
"215251","28","10","3","28","3","4","3","4","3"
"215252","28","10","3","28","10","7","10","7","4"
"215253","28","10","3","33","4","9","4","9","3"
"215254","28","10","3","43","19","15","19","15","3"
"215255","28","10","4","23","59","13","59","15","2"
"215256","28","10","4","30","6","12","6","12","5"
"215257","28","10","4","58","12","15","12","15","2"
"215258","28","10","4","44","8","23","8","23","2"
"215259","28","10","4","28","4","2","4","2","5"
"215260","28","10","4","55","3","3","3","3","2"
"215261","28","10","4","5","29","18","29","18","3"
"215262","28","10","4","66","8","10","8","11","2"
"215263","28","10","4","30","5","7","5","7","5"
"215264","28","10","4","23","5","7","5","7","2"
"215265","28","10","4","28","6","7","6","7","2"
"215266","28","10","4","26","17","13","17","19","3"
"215267","28","10","4","45","1","31","1","31","2"
"215268","28","10","4","12","17","3","17","4","3"
"215269","28","10","5","28","9","11","9","11","7"
"215270","28","10","5","14","13","8","13","8","1"
"215271","28","10","5","12","23","5","23","5","6"
"215272","28","10","5","28","5","8","5","8","6"
"215273","28","10","5","28","8","5","8","6","5"
"215274","28","10","5","7","18","24","18","24","2"
"215275","28","10","5","36","1","4","1","4","3"
"215276","28","10","5","14","11","15","11","15","3"
"215277","28","10","5","28","4","15","4","15","5"
"215278","28","10","5","11","12","28","12","32","2"
"215279","28","10","5","66","18","11","18","19","3"
"215280","28","10","5","9","4","21","4","22","4"
"215281","28","10","5","44","19","27","19","27","3"
"215282","28","10","5","12","10","29","10","29","3"
"215283","28","10","5","12","17","16","17","16","3"
"215284","28","10","5","28","13","2","13","2","4"
"215285","28","10","5","6","7","2","7","2","2"
"215286","28","10","6","28","11","5","11","6","2"
"215287","28","10","6","24","2","36","2","37","2"
"215288","28","10","6","26","36","31","36","31","2"
"215289","28","10","6","23","45","16","45","16","2"
"215290","28","10","6","18","18","7","18","7","2"
"215291","28","10","6","24","7","24","7","24","5"
"215292","28","10","6","23","1","29","1","29","2"
"215293","28","10","6","23","46","1","46","2","2"
"215294","28","10","6","28","4","19","4","19","2"
"215295","28","10","6","24","43","12","43","13","2"
"215296","28","10","6","33","6","16","6","16","2"
"215297","28","10","6","28","8","6","8","6","2"
"215298","28","10","6","24","48","13","48","13","2"
"215299","28","10","6","24","3","24","3","25","2"
"215300","28","10","6","12","17","3","17","3","2"
"215301","28","10","6","23","30","3","30","3","6"
"215302","28","10","6","28","4","7","4","7","2"
"215303","28","10","6","28","5","13","5","13","6"
"215304","28","10","6","27","11","8","11","8","4"
"215305","28","10","6","24","2","26","2","27","2"
"215306","28","10","6","23","44","9","44","11","2"
"215307","28","10","7","12","15","30","15","30","2"
"215308","28","10","7","65","1","13","1","13","3"
"215309","28","10","7","28","10","3","10","3","4"
"215310","28","10","7","12","17","4","17","4","2"
"215311","28","10","7","11","21","1","21","1","2"
"215312","28","10","7","12","1","3","1","3","3"
"215313","28","10","7","28","13","11","13","11","2"
"215314","28","10","7","28","10","15","10","15","2"
"215315","28","10","8","28","10","5","10","5","3"
"215316","28","10","8","23","2","19","2","19","10"
"215317","28","10","8","11","13","34","13","34","3"
"215318","28","10","8","11","14","16","14","16","3"
"215319","28","10","8","5","9","21","9","21","3"
"215320","28","10","8","14","31","1","31","1","3"
"215321","28","10","8","23","34","13","34","13","3"
"215322","28","10","8","11","13","2","13","2","3"
"215323","28","10","8","66","6","16","6","16","14"
"215324","28","10","8","28","4","13","4","13","3"
"215325","28","10","8","28","9","6","9","6","4"
"215326","28","10","8","66","9","6","9","6","3"
"215327","28","10","8","28","10","2","10","2","3"
"215328","28","10","8","33","1","5","1","5","3"
"215329","28","10","8","12","23","15","23","15","3"
"215330","28","10","8","23","32","13","32","13","4"
"215331","28","10","8","14","34","5","34","7","3"
"215332","28","10","8","30","8","14","8","14","4"
"215333","28","10","8","28","5","8","5","8","3"
"215334","28","10","8","11","12","28","12","30","5"
"215335","28","10","8","28","4","15","4","15","3"
"215336","28","10","8","42","23","30","23","30","14"
"215337","28","10","8","33","1","13","1","13","3"
"215338","28","10","9","28","9","9","9","9","4"
"215339","28","10","9","1","6","5","6","5","2"
"215340","28","10","9","7","20","17","20","48","2"
"215341","28","10","9","1","8","21","8","21","2"
"215342","28","10","9","36","3","6","3","7","2"
"215343","28","10","9","7","20","5","20","5","4"
"215344","28","10","9","7","20","13","20","14","2"
"215345","28","10","9","40","23","31","23","32","2"
"215346","28","10","9","7","19","22","19","30","3"
"215347","28","10","10","24","16","16","16","16","5"
"215348","28","10","10","5","28","63","28","63","3"
"215349","28","10","10","26","23","46","23","46","3"
"215350","28","10","10","40","22","7","22","7","3"
"215351","28","10","10","24","21","4","21","4","3"
"215352","28","10","10","28","8","10","8","10","3"
"215353","28","10","10","26","23","9","23","9","3"
"215354","28","10","10","26","5","13","5","13","7"
"215355","28","10","10","26","16","37","16","37","3"
"215356","28","10","10","23","1","24","1","24","3"
"215357","28","10","10","28","4","9","4","9","5"
"215358","28","10","10","38","14","2","14","3","3"
"215359","28","10","10","26","16","42","16","42","3"
"215360","28","10","10","24","15","6","15","6","3"
"215361","28","10","10","28","8","1","8","1","3"
"215362","28","10","10","33","4","10","4","13","3"
"215363","28","10","11","24","50","11","50","11","3"
"215364","28","10","11","28","9","1","9","1","2"
"215365","28","10","11","28","11","4","11","4","2"
"215366","28","10","11","14","28","5","28","8","2"
"215367","28","10","11","23","28","24","28","24","2"
"215368","28","10","11","28","4","16","4","16","4"
"215369","28","10","11","5","25","4","25","4","3"
"215370","28","10","11","28","3","1","3","1","2"
"215371","28","10","11","45","16","18","16","18","2"
"215372","28","10","11","28","2","5","2","5","2"
"215373","28","10","12","30","5","15","5","15","13"
"215374","28","10","12","24","50","4","50","4","5"
"215375","28","10","12","23","31","1","31","1","11"
"215376","28","10","12","24","4","3","4","4","48"
"215377","28","10","12","23","44","3","44","3","20"
"215378","28","10","12","42","13","24","13","24","12"
"215379","28","10","12","23","5","6","5","6","5"
"215380","28","10","12","59","3","18","3","18","38"
"215381","28","10","12","30","5","6","5","6","11"
"215382","28","10","12","44","2","18","2","18","6"
"215383","28","10","12","21","11","6","11","6","16"
"215384","28","10","12","19","105","4","105","4","16"
"215385","28","10","12","24","29","12","29","14","23"
"215386","28","10","12","46","3","6","3","7","10"
"215387","28","10","12","20","11","18","11","18","36"
"215388","28","10","12","28","6","3","6","3","26"
"215389","28","10","12","19","126","5","126","6","6"
"215390","28","10","12","23","30","23","30","23","6"
"215391","28","10","12","23","55","6","55","6","28"
"215392","28","10","12","20","18","21","18","21","5"
"215393","28","10","12","30","5","8","5","8","7"
"215394","28","10","12","28","12","6","12","6","8"
"215395","28","10","12","23","32","20","32","20","6"
"215396","28","10","12","36","2","1","2","3","13"
"215397","28","10","12","23","45","8","45","8","39"
"215398","28","10","12","26","34","26","34","26","6"
"215399","28","10","12","30","5","4","5","4","9"
"215400","28","10","12","19","72","6","72","6","6"
"215401","28","10","12","28","8","7","8","7","7"
"215402","28","10","13","20","18","20","18","21","5"
"215403","28","10","13","20","1","31","1","31","6"
"215404","28","10","13","21","9","11","9","11","4"
"215405","28","10","13","19","62","10","62","10","5"
"215406","28","10","13","20","19","5","19","5","4"
"215407","28","10","13","19","52","7","52","7","4"
"215408","28","10","13","28","8","7","8","7","5"
"215409","28","10","13","48","6","7","6","8","9"
"215410","28","10","13","19","33","16","33","16","4"
"215411","28","10","13","28","7","3","7","3","4"
"215412","28","10","13","20","12","19","12","19","4"
"215413","28","10","13","20","22","8","22","8","6"
"215414","28","10","13","18","4","8","4","8","11"
"215415","28","10","13","28","11","12","11","12","3"
"215416","28","10","14","12","17","16","17","16","2"
"215417","28","10","14","30","9","5","9","5","2"
"215418","28","10","14","1","32","11","32","11","2"
"215419","28","10","14","30","3","8","3","8","2"
"215420","28","10","14","24","48","41","48","41","2"
"215421","28","10","14","23","22","1","22","4","2"
"215422","28","10","14","12","18","33","18","33","2"
"215423","28","10","14","12","19","11","19","13","2"
"215424","28","10","14","24","13","14","13","14","1"
"215425","28","10","14","35","1","10","1","10","3"
"215426","28","10","14","23","13","16","13","18","2"
"215427","28","10","14","34","3","10","3","10","2"
"215428","28","10","14","23","33","14","33","14","2"
"215429","28","10","14","12","18","9","18","10","3"
"215430","28","10","14","34","3","12","3","12","2"
"215431","28","10","14","23","17","3","17","3","2"
"215432","28","10","14","28","13","16","13","16","7"
"215433","28","10","15","28","10","3","10","3","2"
"215434","28","10","15","28","10","7","10","7","3"
"215435","28","10","15","30","7","9","7","17","3"
"215436","28","10","15","23","16","14","16","14","2"
"215437","28","10","15","28","10","5","10","5","4"
"215438","28","10","15","45","7","13","7","13","3"
"215439","28","11","1","28","12","9","12","9","0"
"215440","28","11","1","28","2","15","2","15","3"
"215441","28","11","1","24","2","2","2","2","3"
"215442","28","11","1","28","13","4","13","4","5"
"215443","28","11","1","28","12","13","12","13","2"
"215444","28","11","1","2","4","22","4","22","10"
"215445","28","11","1","26","16","6","16","6","2"
"215446","28","11","1","39","1","2","1","2","2"
"215447","28","11","1","5","7","7","7","7","2"
"215448","28","11","1","40","2","15","2","15","17"
"215449","28","11","2","38","7","11","7","11","2"
"215450","28","11","2","7","3","7","3","7","1"
"215451","28","11","2","11","16","31","16","32","2"
"215452","28","11","2","28","13","1","13","2","3"
"215453","28","11","2","9","8","7","8","9","2"
"215454","28","11","2","28","11","7","11","7","3"
"215455","28","11","2","28","2","13","2","13","5"
"215456","28","11","2","24","35","13","35","13","2"
"215457","28","11","2","11","12","33","12","33","2"
"215458","28","11","2","42","13","34","13","34","2"
"215459","28","11","2","23","30","9","30","11","2"
"215460","28","11","2","23","65","7","65","7","4"
"215461","28","11","2","44","7","51","7","51","3"
